"country","mean","se","l","u","age"
"Serbia",0.173435298208149,0.0544878865902886,0.0807299980316889,0.296398738936051,"60-64"
"Seychelles",0.238318792323468,0.0638810327637262,0.129012472707198,0.381037699143034,"60-64"
"Sierra Leone",0.171913138936547,0.0531471133244217,0.0833683406405244,0.29268824768124,"60-64"
"Singapore",0.216957106245144,0.0509290319354739,0.124435606438177,0.324468237988137,"60-64"
"Slovakia",0.195246608089111,0.0549492158474388,0.100231006276477,0.31648269867983,"60-64"
"Slovenia",0.174860478744,0.054955280539263,0.0823388716242082,0.295897752104224,"60-64"
"Solomon Islands",0.282672274452983,0.0832475858368975,0.139307967028788,0.467658948018473,"60-64"
"Somalia",0.177916025290275,0.0559806532614442,0.0831256546576875,0.29883724973732,"60-64"
"South Africa",0.225424186934019,0.0650078904648705,0.115262103625943,0.372892427239569,"60-64"
"South Korea",0.219770934757324,0.0524645598129866,0.12875217911973,0.333188563333174,"60-64"
"Spain",0.19994826512596,0.0541758585650292,0.105312317384198,0.321120196353052,"60-64"
"Sri Lanka",0.170271989060535,0.05204813413902,0.0851667698589835,0.288328873180116,"60-64"
"Sudan",0.195765054132174,0.055824897448333,0.0981106534822822,0.316124195360018,"60-64"
"Suriname",0.250728104875578,0.0710350969662493,0.126487465169811,0.404824962304756,"60-64"
"Swaziland",0.188814017755724,0.0564672760206055,0.094891313368386,0.314989982001856,"60-64"
"Sweden",0.141148912712977,0.0401449909478061,0.0721421382398447,0.22912126486517,"60-64"
"Switzerland",0.129590251603617,0.0405329609773572,0.0627272174393942,0.219505704323041,"60-64"
"Syrian Arab Republic",0.310583986170433,0.0681980720052147,0.193105744620864,0.46111831309736,"60-64"
"Taiwan",0.190636406977187,0.0608248432345379,0.0885819005125509,0.321213672998279,"60-64"
"Tajikistan",0.241148699317555,0.069021619512504,0.121704954574384,0.393449110609435,"60-64"
"Tanzania",0.146684938297799,0.0427572054264666,0.0708298971023039,0.238736801678275,"60-64"
"Thailand",0.196003681628818,0.0513553375092371,0.105631823881076,0.308039449332652,"60-64"
"Timor-Leste",0.130863048598612,0.0421097678306865,0.0579508509647454,0.223021119512621,"60-64"
"Togo",0.173931887153844,0.0514966727959706,0.087723941050786,0.28833772174411,"60-64"
"Tokelau",0.513735886516532,0.104827262153796,0.317735442828049,0.724125257025613,"60-64"
"Tonga",0.446298003122321,0.0928257894771392,0.275135677832996,0.640449786766415,"60-64"
"Trinidad and Tobago",0.24292714945928,0.0818947839476143,0.106330200524071,0.425486106871301,"60-64"
"Tunisia",0.276104619213246,0.0614824084019917,0.170943065282785,0.410623546823854,"60-64"
"Turkey",0.295215773866676,0.055176061265396,0.196897877820206,0.415857284998982,"60-64"
"Turkmenistan",0.283133870019583,0.0687599128963548,0.163700926882213,0.435262918917666,"60-64"
"Tuvalu",0.465562075713204,0.0926293218470321,0.301508434460362,0.657035425107209,"60-64"
"Uganda",0.111510502197812,0.0388489411179601,0.0466540219838651,0.199682392824018,"60-64"
"Ukraine",0.176902898364163,0.0598335294549248,0.0761833773275869,0.308456467700396,"60-64"
"United Arab Emirates",0.326585084072662,0.0719685942165075,0.200968530495692,0.485455009701965,"60-64"
"United Kingdom",0.158884386581088,0.0363705188550515,0.0930685213481759,0.237436812400374,"60-64"
"United States of America",0.193368295458296,0.0477131114073983,0.112860907237141,0.298565020593107,"60-64"
"Uruguay",0.213038595553127,0.059735319237211,0.109423656347215,0.338974661830054,"60-64"
"Uzbekistan",0.24585023543819,0.0633092622868072,0.133738275559532,0.381308417054629,"60-64"
"Vanuatu",0.341771742451837,0.0895790405365807,0.186733789490423,0.535323627125442,"60-64"
"Venezuela",0.228789943827803,0.0612687120703617,0.121238389361821,0.358384846659536,"60-64"
"Viet Nam",0.135574884370459,0.0408680520523409,0.0648379268594045,0.226313694875456,"60-64"
"Yemen",0.286004800352353,0.0765217840127854,0.155179716290725,0.456240633527727,"60-64"
"Zambia",0.157279086089722,0.0481915585114848,0.0733313100179979,0.264314922699151,"60-64"
"Zimbabwe",0.157595003871615,0.0524054491317341,0.0705209898352378,0.278812689246893,"60-64"
"Afghanistan",0.267352287453481,0.0590386601910799,0.163602473308832,0.392645370913373,"65-69"
"Albania",0.194706017072266,0.0518458306369155,0.105381228634002,0.310302258037668,"65-69"
"Algeria",0.279995238846221,0.0581111371569828,0.183630854685027,0.410824319929374,"65-69"
"American Samoa",0.533506234329836,0.0998679350461247,0.3503518252743,0.734131512101075,"65-69"
"Andorra",0.200749938059789,0.0504198549729768,0.11382378650087,0.316808297613255,"65-69"
"Angola",0.211627344764461,0.0644257297534191,0.106797462362191,0.363900013990954,"65-69"
"Antigua and Barbuda",0.238585818126445,0.0690918763733439,0.121213366393811,0.391501555352304,"65-69"
"Argentina",0.23495169304468,0.0582831452281757,0.131744616140902,0.363445177568266,"65-69"
"Armenia",0.256906857183587,0.0603062593393539,0.151400196758784,0.389254115250725,"65-69"
"Australia",0.17634849651096,0.0389161059688487,0.104896646103245,0.260661295574695,"65-69"
"Austria",0.146996228201825,0.0399413278063776,0.0778725651605412,0.233135818375181,"65-69"
"Azerbaijan",0.268536147494013,0.0624279769266229,0.159597803220651,0.404758394169135,"65-69"
"Bahamas",0.258337816332052,0.0662739684253377,0.142912859289202,0.404803131152701,"65-69"
"Bahrain",0.272621102505071,0.0583772665174829,0.171960317909645,0.401539470575623,"65-69"
"Bangladesh",0.242109611810673,0.0527706013018788,0.15053526869658,0.354700540762523,"65-69"
"Barbados",0.248694582786062,0.0650189563923805,0.135641932913193,0.395045456081611,"65-69"
"Belarus",0.200388041572922,0.0576755496132673,0.102175651587726,0.32877662236135,"65-69"
"Belgium",0.152228890732202,0.0387795533675591,0.0841550383419001,0.234943412861032,"65-69"
"Belize",0.237717264830364,0.062745325887756,0.129228484589019,0.378073399847737,"65-69"
"Benin",0.188821366278365,0.0487803532121935,0.102994108257495,0.29369465601402,"65-69"
"Bermuda",0.309410093611533,0.0789742451105833,0.177132333571997,0.483127018890988,"65-69"
"Bhutan",0.271873755217216,0.0558499223254382,0.168721864817618,0.389650255536521,"65-69"
"Bolivia",0.179819780777571,0.0546869230232005,0.0828709156098109,0.299531623195572,"65-69"
"Bosnia and Herzegovina",0.200161952888698,0.0503281711398957,0.112299125219964,0.310356198742974,"65-69"
"Botswana",0.194313332409223,0.0493265878799243,0.109909400959231,0.301379479615054,"65-69"
"Brazil",0.196419185878949,0.0508422471113803,0.111381722889332,0.310519802495961,"65-69"
"Brunei Darussalam",0.220884093319087,0.0572353633572123,0.123989644814508,0.345180658606141,"65-69"
"Bulgaria",0.209692842438854,0.0541686212712314,0.116855727024495,0.332614630163034,"65-69"
"Burkina Faso",0.189137744549271,0.0500471774075309,0.101734809109783,0.29869958104105,"65-69"
"Burundi",0.123374564399932,0.0413242366601427,0.0524063077408485,0.21380409921979,"65-69"
"Cabo Verde",0.219770917825537,0.056637937122167,0.120389038457664,0.344132724792835,"65-69"
"Cambodia",0.190897417061022,0.0479521761102533,0.105220940491672,0.292060575254923,"65-69"
"Cameroon",0.170614504038613,0.0462329197314755,0.0903544514970488,0.271288925538246,"65-69"
"Canada",0.163820013701711,0.0410359054518613,0.0916913729425085,0.253366582906875,"65-69"
"Central African Republic",0.200605909116958,0.0631008978942861,0.0992440508984879,0.346589167574197,"65-69"
"Chad",0.199604210918433,0.0543762431403178,0.105986590909615,0.321049035932469,"65-69"
"Chile",0.242984864136412,0.0565329873091298,0.146001174757599,0.368179909735472,"65-69"
"China",0.237580879223818,0.0515319264134453,0.147697179649192,0.354388110495786,"65-69"
"China (Hong Kong SAR)",0.221732667126619,0.070823509577908,0.102233281418653,0.381706810459957,"65-69"
"Colombia",0.207175104087546,0.0519872372095156,0.116205767248912,0.322222220208959,"65-69"
"Comoros",0.199398128789118,0.0486817066305195,0.112473265627203,0.305842562519515,"65-69"
"Congo",0.195448516671717,0.0635773290908781,0.0972594045005357,0.345309187443107,"65-69"
"Cook Islands",0.503912511408795,0.0957729302017391,0.329441912657437,0.701343741290768,"65-69"
"Costa Rica",0.21692084281158,0.0535652925314657,0.125083372308465,0.334222454774502,"65-69"
"Cote d'Ivoire",0.188430475935363,0.0502879240736985,0.101316633719702,0.29821500028126,"65-69"
"Croatia",0.209139175281664,0.0541100287077141,0.114005240574858,0.332698532582756,"65-69"
"Cuba",0.186726468568607,0.0516584235411905,0.0966269616189966,0.300757533077291,"65-69"
"Cyprus",0.205355434238458,0.0523724452139961,0.114790607874236,0.320253387104127,"65-69"
"Czech Republic",0.209209412401437,0.0543808636030344,0.11577488024532,0.33003909422196,"65-69"
"Denmark",0.145783683036871,0.0383424729699168,0.0766410992368228,0.229702784301249,"65-69"
"Djibouti",0.210223882029936,0.0578656816429527,0.108991222661315,0.339478652501425,"65-69"
"Dominica",0.210099607452796,0.0573505625521733,0.110667006144898,0.337285735348195,"65-69"
"Dominican Republic",0.211685413703809,0.0573836191247065,0.112789771629943,0.341969791128692,"65-69"
"DR Congo",0.166260212429238,0.0571001631303057,0.0754549532986504,0.298980083965335,"65-69"
"Ecuador",0.191151798421958,0.0569906680064651,0.0873391605806773,0.311162001378262,"65-69"
"Egypt",0.337892917256681,0.0664998295297903,0.223588602397975,0.482768302912685,"65-69"
"El Salvador",0.224194128715784,0.0564294075881502,0.126040831269283,0.350140893869688,"65-69"
"Equatorial Guinea",0.229394581583747,0.0678441810479368,0.117998915167258,0.387922841847637,"65-69"
"Eritrea",0.160473158807582,0.0452553801276452,0.0797240205130484,0.261146524002111,"65-69"
"Estonia",0.193792427774879,0.0560523493886496,0.0986111404220426,0.317847077344564,"65-69"
"Ethiopia",0.157083021446738,0.0461215850635405,0.0775494496147845,0.259200074097122,"65-69"
"Fiji",0.338968685950668,0.0797605726086919,0.199162490379091,0.514841424085461,"65-69"
"Finland",0.168932842314644,0.0404680664160397,0.0976474921297341,0.257384075736402,"65-69"
"France",0.189980339390768,0.0460688061112791,0.109410227519496,0.290811915914992,"65-69"
"French Polynesia",0.427997843201341,0.0871933338086356,0.274511386288394,0.612911180764405,"65-69"
"Gabon",0.236409747524144,0.073984776285738,0.118391656477576,0.406271927410301,"65-69"
"Gambia",0.229660503367438,0.0597504833977386,0.126131460545161,0.365734966285478,"65-69"
"Georgia",0.298600135045883,0.0663769551065072,0.182018567920219,0.442674174692959,"65-69"
"Germany",0.16147218469602,0.0405702048701958,0.0926199217262437,0.251309298820946,"65-69"
"Ghana",0.168148556475053,0.0455546499069464,0.0880232808416247,0.264810063316134,"65-69"
"Greece",0.185176214497362,0.0473838322541511,0.102881492330439,0.289925651151635,"65-69"
"Greenland",0.151380027904146,0.0394896031129092,0.081088429467809,0.234665597796453,"65-69"
"Grenada",0.21718591799855,0.0609914944088747,0.112282139487725,0.35535783607976,"65-69"
"Guatemala",0.217163218704891,0.057958327122646,0.115347310385943,0.341304612295569,"65-69"
"Guinea",0.177050004954776,0.0469806188196038,0.0939537300740305,0.282480910317924,"65-69"
"Guinea Bissau",0.188643135167521,0.0505476043575319,0.101467117109833,0.301366382238224,"65-69"
"Guyana",0.222601486214554,0.0641129205061064,0.114678277170945,0.365311542900438,"65-69"
"Haiti",0.212016040490989,0.0594153015822396,0.111775834244772,0.346721877472758,"65-69"
"Honduras",0.210256578253041,0.0550870067320695,0.115657431021292,0.332144707381125,"65-69"
"Hungary",0.218741910295954,0.0548516887869303,0.124347674879748,0.336189133062052,"65-69"
"Iceland",0.191087445895045,0.0505450509436798,0.101375965420589,0.302163998274235,"65-69"
"India",0.217569874823712,0.0479606718997334,0.133250344813266,0.321258183287458,"65-69"
"Indonesia",0.189230810881347,0.0465798019531808,0.104864056951075,0.292825183526675,"65-69"
"Iran",0.264411307979499,0.0522135717205266,0.17786436796867,0.383939987798953,"65-69"
"Iraq",0.360513796789752,0.0702094156832436,0.236893888542317,0.510628242766226,"65-69"
"Ireland",0.18673251521129,0.0444480521477007,0.106863979386021,0.282228523727135,"65-69"
"Israel",0.183500008373797,0.0493314865669348,0.0980433254089454,0.292248270836782,"65-69"
"Italy",0.183627385059869,0.042876022034023,0.107401194586726,0.277081024533841,"65-69"
"Jamaica",0.226223668705175,0.059086106345268,0.123959979582623,0.360895768430223,"65-69"
"Japan",0.208502860666104,0.0404120090015884,0.137998572651158,0.297252651965191,"65-69"
"Jordan",0.347798667749464,0.0664074618661263,0.231922319673828,0.49461252278729,"65-69"
"Kazakhstan",0.280484634001821,0.0655259678604186,0.16621182107327,0.422937831603926,"65-69"
"Kenya",0.157923476116716,0.0436206572575414,0.080942155459117,0.255868610265185,"65-69"
"Kiribati",0.421087770411639,0.0890286071010137,0.262783127843088,0.611701687416296,"65-69"
"Kuwait",0.394669504936385,0.0720130230813908,0.267939982891281,0.543105313115113,"65-69"
"Kyrgyzstan",0.239606101748876,0.05625880259235,0.140929324435195,0.363350465758739,"65-69"
"Lao PDR",0.196360720784673,0.0468540917521341,0.111488538954155,0.294221026070024,"65-69"
"Latvia",0.197468684484194,0.056957225522633,0.0990537334189824,0.318029135631412,"65-69"
"Lebanon",0.319747140737052,0.0643161659739324,0.207578582825453,0.458749266033422,"65-69"
"Lesotho",0.189063000565987,0.0521681548521759,0.0989615979068573,0.305276484031021,"65-69"
"Liberia",0.197468517986753,0.0488228913354254,0.112755126337011,0.304174754581951,"65-69"
"Libya",0.327774047072745,0.0641674873389668,0.216852652209636,0.469488833381932,"65-69"
"Lithuania",0.219005227854742,0.0604965121427326,0.115955292799807,0.354940038324463,"65-69"
"Luxembourg",0.179732133919237,0.0454274873730139,0.0992124645940563,0.277645001196683,"65-69"
"Macedonia (TFYR)",0.193065206644037,0.0511191708341869,0.103214076758459,0.307328001294222,"65-69"
"Madagascar",0.167864695609212,0.0456537563393827,0.087839941401817,0.264669844116086,"65-69"
"Malawi",0.175034672957297,0.0470105831840074,0.0932577874266607,0.280768051224812,"65-69"
"Malaysia",0.263067757614694,0.0573666368381716,0.160631553975792,0.387543127736169,"65-69"
"Maldives",0.25506463190406,0.0661742522771029,0.139208618323139,0.39982240606478,"65-69"
"Mali",0.208912014285931,0.0567799441561923,0.110015523158456,0.333527325592529,"65-69"
"Malta",0.21906773389837,0.0556221827360408,0.123521544413018,0.341519039294521,"65-69"
"Marshall Islands",0.405688881515794,0.0874189774833894,0.251027894061357,0.591628913659079,"65-69"
"Mauritania",0.209113936941084,0.0556869661775177,0.111979829128174,0.332540474732076,"65-69"
"Mauritius",0.287416652496131,0.0628028731421826,0.17773194045515,0.423650392625787,"65-69"
"Mexico",0.253225628688269,0.0600081225921451,0.14784184397465,0.387460426569647,"65-69"
"Micronesia (Federated States of)",0.405211237110258,0.0826664686799951,0.259421676787787,0.578424020568621,"65-69"
"Moldova",0.197720460569031,0.0543981484977614,0.103061721311706,0.319448867898481,"65-69"
"Mongolia",0.278160036780594,0.0620912894244112,0.17113147740646,0.41219407390952,"65-69"
"Montenegro",0.191933208048928,0.0518454754772162,0.104565194845033,0.307854723869412,"65-69"
"Morocco",0.309793325128466,0.0639775055287041,0.201429116326688,0.450435364586732,"65-69"
"Mozambique",0.172677966008385,0.0467504994550535,0.0915910654003684,0.278174689152464,"65-69"
"Myanmar",0.180738839306309,0.0435665596214241,0.102671186864952,0.27479281410644,"65-69"
"Namibia",0.188263895622921,0.0501606268544977,0.0972271055694081,0.300610915207042,"65-69"
"Nauru",0.525070026651342,0.102780118860552,0.335734960072149,0.732587895966434,"65-69"
"Nepal",0.268220783853375,0.0549404180993757,0.171687125210749,0.389867901523661,"65-69"
"Netherlands",0.14221420228449,0.0355189873789747,0.0798269705414856,0.218024453551497,"65-69"
"New Zealand",0.197995256434763,0.0456879521206045,0.116069729533044,0.295094041985194,"65-69"
"Nicaragua",0.223161298414689,0.0578453272375277,0.125556932523499,0.350095205852668,"65-69"
"Niger",0.159363235512221,0.0484026883255811,0.0770420913004432,0.266927568290127,"65-69"
"Nigeria",0.167215817129103,0.0442606894330535,0.0882737107167921,0.260141329369657,"65-69"
"Niue",0.490120126839579,0.0923295234693997,0.317714616582057,0.678348660643598,"65-69"
"North Korea",0.154429902876471,0.0516667621586112,0.0661959818895243,0.270165843441369,"65-69"
"Norway",0.163955106843804,0.0407046281308413,0.09025605580761,0.252781852065889,"65-69"
"Occupied Palestinian Territory",0.349591083991036,0.0670841712547042,0.230522388522022,0.497143639183672,"65-69"
"Oman",0.314100912374224,0.0628885021484163,0.200415629353217,0.453152459984125,"65-69"
"Pakistan",0.283177417982067,0.0600023286411168,0.175621439180624,0.412861962186249,"65-69"
"Palau",0.459314928176062,0.0898759352052026,0.298862848499895,0.64290670370238,"65-69"
"Panama",0.218575229020468,0.0543333535095237,0.122549884643856,0.338455179017166,"65-69"
"Papua New Guinea",0.326589757007718,0.0827989222729971,0.181906809285644,0.507473639688681,"65-69"
"Paraguay",0.201721429248313,0.0551379380573216,0.107979013157675,0.329150663553929,"65-69"
